Timestamp,Record number,Average Water Speed,Average Water Speed [quality],Average Water Direction,Average Water Direction [quality],Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
Units,,cm/s,,degrees,,ug/L,,DegreesC,,mg/L,,%,,PH,,ppm,, mS/cm,,FNU,
"2024-10-20 11:50:00",48899,10.346,,215.077,,3.032,1020,24.381,1020,6.51,1020,93.177,1020,8.152,1020,31.412,1020,48.171,1020,13.865,1020
"2024-10-20 12:00:00",48900,11.512,,276.097,,3.594,1020,24.443,1020,6.517,1020,93.436,1020,8.15,1020,31.52,1020,48.321,1020,18.335,1020
"2024-10-20 12:10:00",48901,6.787,,201.578,,3.955,1020,24.42,1020,6.542,1020,93.661,1020,8.157,1020,31.336,1020,48.069,1020,14.887,1020
"2024-10-20 12:20:00",48902,6.426,,102.411,,3.761,1020,24.425,1020,6.584,1020,94.377,1020,8.162,1020,31.529,1020,48.333,1020,14.929,1020
"2024-10-20 12:30:00",48903,9.477,,74.141,,4.375,1020,24.45,1020,6.58,1020,94.263,1020,8.155,1020,31.356,1020,48.098,1020,12.35,1020
"2024-10-20 12:40:00",48904,14.91,,75.506,,3.894,1020,24.387,1020,6.57,1020,94.137,1020,8.157,1020,31.572,1020,48.391,1020,12.919,1020
"2024-10-20 12:50:00",48905,27.127,,93.702,,4.388,1020,24.194,1020,6.532,1020,93.491,1020,8.168,1020,31.96,1020,48.916,1020,11.812,1020
"2024-10-20 13:00:00",48906,25.903,,85.808,,3.976,1020,24.27,1020,6.605,1020,94.563,1020,8.173,1020,31.785,1020,48.679,1020,11.267,1020
"2024-10-20 13:10:00",48907,34.475,,80.087,,3.853,1020,24.225,1020,6.602,1020,94.566,1020,8.18,1020,31.993,1020,48.962,1020,11.587,1020
"2024-10-20 13:20:00",48908,30.173,,95.084,,4.543,1020,24.23,1020,6.579,1020,94.403,1020,8.181,1020,32.311,1020,49.397,1020,31.751,1020
"2024-10-20 13:30:00",48909,36.045,,80.327,,4.561,1020,24.419,1020,6.683,1020,96.065,1020,8.184,1020,32.05,1020,49.046,1020,19.15,1020
"2024-10-20 13:40:00",48910,41.134,,92.949,,3.769,1020,24.447,1020,6.714,1020,96.405,1020,8.176,1020,31.768,1020,48.661,1020,12.29,1020
"2024-10-20 13:50:00",48911,37.317,,82.006,,4.894,1020,24.462,1020,6.705,1020,96.01,1020,8.167,1020,31.247,1020,47.948,1020,20.097,1020
"2024-10-20 14:00:00",48912,51.482,,78.862,,5.108,1020,24.29,1020,6.592,1020,94.207,1020,8.162,1020,31.409,1020,48.165,1020,16.032,1020
"2024-10-20 14:10:00",48913,52.148,,79.335,,4.372,1020,24.312,1020,6.639,1020,94.859,1020,8.161,1020,31.297,1020,48.012,1020,16.806,1020
"2024-10-20 14:20:00",48914,56.297,,81.378,,5.173,1020,24.265,1020,6.653,1020,95.152,1020,8.167,1020,31.613,1020,48.444,1020,16.883,1020
"2024-10-20 14:30:00",48915,54.245,,82.652,,5.432,1020,24.352,1020,6.734,1020,96.349,1020,8.167,1020,31.445,1020,48.216,1020,15.897,1020
"2024-10-20 14:40:00",48916,62.572,,79.554,,4.941,1020,24.217,1020,6.601,1020,94.197,1020,8.159,1020,31.391,1020,48.138,1020,15.267,1020
"2024-10-20 14:50:00",48917,69.167,,80.315,,5.332,1020,24.16,1020,6.553,1020,93.434,1020,8.155,1020,31.413,1020,48.167,1020,10.229,1020
"2024-10-20 15:00:00",48918,70.282,,83.386,,5.752,1020,24.213,1020,6.585,1020,93.812,1020,8.151,1020,31.092,1020,47.729,1020,14.961,1020
"2024-10-20 15:10:00",48919,75.246,,87.619,,5.118,1020,24.173,1020,6.48,1020,92.041,1020,8.133,1020,30.707,1020,47.198,1020,10.546,1020
"2024-10-20 15:20:00",48920,76.912,,84.601,,6.791,1020,24.107,1020,6.402,1020,90.844,1020,8.126,1020,30.713,1020,47.204,1020,16.53,1020
"2024-10-20 15:30:00",48921,79.844,,84.144,,7.284,1020,24.165,1020,6.458,1020,91.668,1020,8.125,1020,30.597,1020,47.047,1020,31.155,1020
"2024-10-20 15:40:00",48922,82.764,,83.254,,5.035,1020,24.166,1020,6.474,1020,91.911,1020,8.128,1020,30.63,1020,47.093,1020,15.92,1020
"2024-10-20 15:50:00",48923,75.355,,80.601,,5.551,1020,24.177,1020,6.489,1020,92.075,1020,8.125,1020,30.504,1020,46.92,1020,16.208,1020
"2024-10-20 16:00:00",48924,72.015,,79.186,,5.351,1020,24.143,1020,6.44,1020,91.356,1020,8.122,1020,30.572,1020,47.012,1020,19.915,1020
"2024-10-20 16:10:00",48925,74.756,,83.028,,6.353,1020,24.109,1020,6.399,1020,90.807,1020,8.117,1020,30.715,1020,47.208,1020,15.539,1020
"2024-10-20 16:20:00",48926,79.149,,81.662,,8.093,1020,24.115,1020,6.396,1020,90.591,1020,8.111,1020,30.362,1020,46.722,1020,15.973,1020
"2024-10-20 16:30:00",48927,67.756,,82.586,,7.313,1020,24.125,1020,6.392,1020,90.554,1020,8.106,1020,30.397,1020,46.77,1020,16.746,1020
"2024-10-20 16:40:00",48928,72.505,,80.259,,4.243,1020,24.123,1020,6.4,1020,90.579,1020,8.098,1020,30.21,1020,46.513,1020,18.677,1020
"2024-10-20 16:50:00",48929,68.456,,82.264,,4.137,1020,24.097,1020,6.363,1020,89.969,1020,8.094,1020,30.138,1020,46.413,1020,20.356,1020
"2024-10-20 17:00:00",48930,66.019,,82.106,,4.07,1020,24.081,1020,6.34,1020,89.583,1020,8.088,1020,30.057,1020,46.3,1020,23.456,1020
"2024-10-20 17:10:00",48931,61.296,,89.094,,3.851,1020,24.086,1020,6.327,1020,89.371,1020,8.084,1020,30.006,1020,46.231,1020,18.128,1020
"2024-10-20 17:20:00",48932,57.294,,83.192,,3.945,1020,24.078,1020,6.318,1020,89.205,1020,8.084,1020,29.932,1020,46.129,1020,23.846,1020
"2024-10-20 17:30:00",48933,49.501,,85.82,,4.108,1020,24.097,1020,6.3,1020,88.924,1020,8.08,1020,29.831,1020,45.989,1020,28.219,1020
"2024-10-20 17:40:00",48934,46.984,,87.328,,3.198,1020,24.074,1020,6.289,1020,88.756,1020,8.08,1020,29.877,1020,46.052,1020,28.062,1020
"2024-10-20 17:50:00",48935,50.673,,87.151,,3.23,1020,24.03,1020,6.285,1020,88.5,1020,8.073,1020,29.625,1020,45.703,1020,17.023,1020
"2024-10-20 18:00:00",48936,46.996,,87.882,,5.328,1020,24.04,1020,6.261,1020,88.189,1020,8.071,1020,29.644,1020,45.729,1020,21.957,1020
"2024-10-20 18:10:00",48937,43.12,,83.649,,3.859,1020,23.998,1020,6.267,1020,88.073,1020,8.066,1020,29.379,1020,45.361,1020,18.185,1020
"2024-10-20 18:20:00",48938,42.531,,81.67,,3.899,1020,23.983,1020,6.254,1020,87.848,1020,8.056,1020,29.336,1020,45.301,1020,19.946,1020
"2024-10-20 18:30:00",48939,40.441,,80.067,,3.763,1020,23.981,1020,6.248,1020,87.621,1020,8.052,1020,29.052,1020,44.909,1020,19.446,1020
"2024-10-20 18:40:00",48940,35.447,,86.195,,3.789,1020,23.986,1020,6.231,1020,87.422,1020,8.049,1020,29.133,1020,45.021,1020,21.894,1020
"2024-10-20 18:50:00",48941,34.651,,73.84,,5.052,1020,23.955,1020,6.215,1020,87.076,1020,8.046,1020,28.97,1020,44.795,1020,21.333,1020
"2024-10-20 19:00:00",48942,27.986,,76.531,,3.966,1020,23.97,1020,6.201,1020,86.89,1020,8.042,1020,28.952,1020,44.769,1020,16.742,1020
"2024-10-20 19:10:00",48943,21.559,,72.014,,3.89,1020,23.96,1020,6.18,1020,86.603,1020,8.039,1020,28.983,1020,44.813,1020,17.84,1020
"2024-10-20 19:20:00",48944,14.304,,74.029,,3.808,1020,24.035,1020,6.15,1020,86.307,1020,8.037,1020,29.011,1020,44.853,1020,16.503,1020
"2024-10-20 19:30:00",48945,8.647,,67.158,,3.733,1020,23.915,1020,6.168,1020,86.248,1020,8.033,1020,28.747,1020,44.484,1020,16.606,1020
"2024-10-20 19:40:00",48946,6.819,,39.785,,3.88,1020,23.924,1020,6.139,1020,85.883,1020,8.029,1020,28.808,1020,44.569,1020,16.844,1020
"2024-10-20 19:50:00",48947,5.878,,253.611,,3.861,1020,24.008,1020,6.043,1020,84.789,1020,8.025,1020,29.042,1020,44.895,1020,16.153,1020
"2024-10-20 20:00:00",48948,10.049,,310.64,,3.826,1020,23.921,1020,6.131,1020,85.829,1020,8.031,1020,28.935,1020,44.745,1020,14.43,1020
"2024-10-20 20:10:00",48949,18.502,,268.443,,3.606,1020,23.903,1020,6.126,1020,85.818,1020,8.031,1020,29.094,1020,44.964,1020,13.599,1020
"2024-10-20 20:20:00",48950,17.956,,265.439,,3.642,1020,23.862,1020,6.16,1020,86.209,1020,8.034,1020,29.05,1020,44.903,1020,16.274,1020
"2024-10-20 20:30:00",48951,21.613,,279.044,,3.454,1020,23.855,1020,6.167,1020,86.357,1020,8.041,1020,29.189,1020,45.095,1020,15.485,1020
"2024-10-20 20:40:00",48952,25.36,,271.849,,3.44,1020,23.887,1020,6.173,1020,86.495,1020,8.045,1020,29.185,1020,45.091,1020,14.392,1020
"2024-10-20 20:50:00",48953,28.197,,268.698,,3.54,1020,23.978,1020,6.185,1020,86.923,1020,8.053,1020,29.436,1020,45.441,1020,14.48,1020
"2024-10-20 21:00:00",48954,33.29,,257.4,,3.361,1020,23.924,1020,6.214,1020,87.255,1020,8.056,1020,29.438,1020,45.441,1020,13.257,1020
"2024-10-20 21:10:00",48955,34.929,,268.594,,3.277,1020,23.889,1020,6.224,1020,87.406,1020,8.062,1020,29.591,1020,45.653,1020,12.861,1020
"2024-10-20 21:20:00",48956,30.831,,269.739,,3.385,1020,23.891,1020,6.21,1020,87.338,1020,8.071,1020,29.839,1020,45.995,1020,17.624,1020
"2024-10-20 21:30:00",48957,24.667,,259.293,,3.438,1020,23.9,1020,6.22,1020,87.413,1020,8.071,1020,29.676,1020,45.771,1020,11.204,1020
"2024-10-20 21:40:00",48958,20.732,,248.766,,3.59,1020,23.868,1020,6.195,1020,87.044,1020,8.072,1020,29.74,1020,45.858,1020,13.684,1020
"2024-10-20 21:50:00",48959,25.941,,243.863,,2.997,1020,23.897,1020,6.207,1020,87.425,1020,8.081,1020,30.076,1020,46.323,1020,12.688,1020
"2024-10-20 22:00:00",48960,25.1,,260.873,,2.793,1020,23.885,1020,6.23,1020,87.786,1020,8.084,1020,30.183,1020,46.469,1020,17.882,1020
"2024-10-20 22:10:00",48961,34.294,,247.914,,3.624,1020,23.855,1020,6.225,1020,87.634,1020,8.079,1020,30.1,1020,46.355,1020,14.125,1020
"2024-10-20 22:20:00",48962,26.094,,252.451,,3.406,1020,23.872,1020,6.234,1020,87.77,1020,8.084,1020,30.079,1020,46.326,1020,13.958,1020
"2024-10-20 22:30:00",48963,24.95,,255.848,,3.648,1020,23.872,1020,6.24,1020,87.893,1020,8.087,1020,30.148,1020,46.421,1020,15.287,1020
"2024-10-20 22:40:00",48964,19.415,,250.888,,3.324,1020,23.861,1020,6.194,1020,87.259,1020,8.085,1020,30.22,1020,46.519,1020,14.591,1020
"2024-10-20 22:50:00",48965,20.716,,257.936,,3.475,1020,23.766,1020,6.2,1020,87.105,1020,8.08,1020,30.03,1020,46.256,1020,14.721,1020
"2024-10-20 23:00:00",48966,20.034,,250.269,,3.594,1020,23.741,1020,6.174,1020,86.789,1020,8.081,1020,30.181,1020,46.463,1020,15.424,1020
"2024-10-20 23:10:00",48967,23.835,,247.428,,3.472,1020,23.83,1020,6.247,1020,88.015,1020,8.091,1020,30.313,1020,46.647,1020,13.812,1020
"2024-10-20 23:20:00",48968,9.059,,265.577,,3.634,1020,23.611,1020,6.149,1020,86.173,1020,8.071,1020,30.071,1020,46.308,1020,14.296,1020
"2024-10-20 23:30:00",48969,11.514,,245.73,,3.297,1020,23.602,1020,6.142,1020,86.146,1020,8.07,1020,30.22,1020,46.513,1020,14.037,1020
"2024-10-20 23:40:00",48970,7.656,,213.128,,3.726,1020,23.677,1020,5.972,1020,83.922,1020,8.056,1020,30.329,1020,46.666,1020,14.155,1020
"2024-10-20 23:50:00",48971,7.433,,224.167,,3.651,1020,23.725,1020,6.1,1020,85.823,1020,8.073,1020,30.414,1020,46.784,1020,14.721,1020
"2024-10-21 00:00:00",48972,4.289,,14.347,,4.087,1020,23.764,1020,6.077,1020,85.639,1020,8.071,1020,30.56,1020,46.985,1020,13.538,1020
"2024-10-21 00:10:00",48973,10.22,,104.229,,3.478,1020,23.805,1020,6.177,1020,87.089,1020,8.078,1020,30.527,1020,46.941,1020,11.687,1020
"2024-10-21 00:20:00",48974,16.489,,88.505,,4.73,1020,23.86,1020,6.183,1020,87.303,1020,8.094,1020,30.616,1020,47.066,1020,13.899,1020
"2024-10-21 00:30:00",48975,20.018,,91.204,,3.589,1020,23.875,1020,6.164,1020,87.034,1020,8.098,1020,30.559,1020,46.987,1020,13.477,1020
"2024-10-21 00:40:00",48976,21.129,,99.713,,3.894,1020,23.95,1020,6.177,1020,87.406,1020,8.105,1020,30.718,1020,47.208,1020,11.704,1020
"2024-10-21 00:50:00",48977,24.12,,71.957,,3.307,1020,23.887,1020,6.215,1020,87.789,1020,8.105,1020,30.608,1020,47.054,1020,12.211,1020
"2024-10-21 01:00:00",48978,28.474,,84.482,,3.212,1020,23.787,1020,6.238,1020,87.909,1020,8.106,1020,30.499,1020,46.903,1020,10.291,1020
"2024-10-21 01:10:00",48979,32.497,,74.745,,3.26,1020,23.993,1020,6.214,1020,88.049,1020,8.112,1020,30.809,1020,47.333,1020,9.982,1020
"2024-10-21 01:20:00",48980,31.635,,84.37,,3.311,1020,23.998,1020,6.235,1020,88.42,1020,8.118,1020,30.948,1020,47.524,1020,12.066,1020
"2024-10-21 01:30:00",48981,40.207,,90.184,,3.539,1020,23.984,1020,6.251,1020,88.617,1020,8.117,1020,30.925,1020,47.492,1020,9.174,1020
"2024-10-21 01:40:00",48982,42.744,,87.122,,3.542,1020,23.878,1020,6.243,1020,88.068,1020,8.097,1020,30.4,1020,46.769,1020,12.555,1020
"2024-10-21 01:50:00",48983,48.556,,87.736,,3.179,1020,23.908,1020,6.218,1020,87.714,1020,8.091,1020,30.304,1020,46.637,1020,15.041,1020
"2024-10-21 02:00:00",48984,49.752,,81.788,,3.4,1020,23.928,1020,6.231,1020,88.009,1020,8.099,1020,30.465,1020,46.859,1020,15.929,1020
"2024-10-21 02:10:00",48985,55.449,,85.334,,3.567,1020,23.952,1020,6.231,1020,88.058,1020,8.101,1020,30.481,1020,46.882,1020,17.269,1020
"2024-10-21 02:20:00",48986,53.507,,83.4,,4.273,1020,23.992,1020,6.2,1020,87.759,1020,8.104,1020,30.631,1020,47.089,1020,28.597,1020
"2024-10-21 02:30:00",48987,58.396,,87.385,,4.274,1020,23.976,1020,6.24,1020,88.327,1020,8.108,1020,30.708,1020,47.194,1020,23.827,1020
"2024-10-21 02:40:00",48988,58.913,,94.664,,3.553,1020,23.946,1020,6.212,1020,87.692,1020,8.096,1020,30.305,1020,46.639,1020,17.097,1020
"2024-10-21 02:50:00",48989,56.182,,82.577,,3.686,1020,23.908,1020,6.195,1020,87.395,1020,8.094,1020,30.313,1020,46.649,1020,15.967,1020
"2024-10-21 03:00:00",48990,73.553,,82.968,,3.313,1020,23.731,1020,6.21,1020,86.92,1020,8.074,1020,29.494,1020,45.514,1020,11.954,1020
"2024-10-21 03:10:00",48991,73.539,,85.901,,4.563,1020,23.879,1020,6.171,1020,86.699,1020,8.074,1020,29.693,1020,45.793,1020,13.581,1020
"2024-10-21 03:20:00",48992,70.444,,87.446,,4.772,1020,23.905,1020,6.163,1020,86.633,1020,8.073,1020,29.692,1020,45.792,1020,15.453,1020
"2024-10-21 03:30:00",48993,69.844,,81.26,,2.958,1020,23.846,1020,6.176,1020,86.725,1020,8.072,1020,29.691,1020,45.79,1020,16.617,1020
"2024-10-21 03:40:00",48994,75.66,,79.973,,3.309,1020,23.735,1020,6.179,1020,86.449,1020,8.064,1020,29.379,1020,45.356,1020,15.278,1020
"2024-10-21 03:50:00",48995,81.444,,73.218,,3.263,1020,23.647,1020,6.211,1020,86.609,1020,8.059,1020,29.097,1020,44.963,1020,13.756,1020
"2024-10-21 04:00:00",48996,72.72,,80.724,,4.023,1020,23.772,1020,6.174,1020,86.545,1020,8.065,1020,29.619,1020,45.688,1020,16.68,1020
"2024-10-21 04:10:00",48997,69.746,,80.073,,3.563,1020,23.784,1020,6.166,1020,86.411,1020,8.064,1020,29.546,1020,45.587,1020,16.793,1020
"2024-10-21 04:20:00",48998,72.109,,84.03,,3.44,1020,23.79,1020,6.154,1020,86.071,1020,8.056,1020,29.194,1020,45.1,1020,19.715,1020
"2024-10-21 04:30:00",48999,75.655,,82.221,,3.438,1020,23.818,1020,6.136,1020,85.786,1020,8.051,1020,29.022,1020,44.863,1020,21.601,1020
"2024-10-21 04:40:00",49000,74.427,,89.015,,3.498,1020,23.86,1020,6.125,1020,85.648,1020,8.048,1020,28.924,1020,44.728,1020,17.892,1020
"2024-10-21 04:50:00",49001,72.524,,87.027,,3.537,1020,23.849,1020,6.114,1020,85.491,1020,8.046,1020,28.951,1020,44.766,1020,19.062,1020
"2024-10-21 05:00:00",49002,66.219,,88.287,,3.62,1020,23.89,1020,6.105,1020,85.476,1020,8.047,1020,29.055,1020,44.911,1020,19.276,1020
"2024-10-21 05:10:00",49003,65.17,,89.838,,3.687,1020,23.899,1020,6.081,1020,84.979,1020,8.037,1020,28.697,1020,44.415,1020,25.021,1020
"2024-10-21 05:20:00",49004,63.632,,88.474,,3.63,1020,23.884,1020,6.069,1020,84.734,1020,8.028,1020,28.585,1020,44.258,1020,22.984,1020
"2024-10-21 05:30:00",49005,65.94,,92.056,,3.516,1020,23.876,1020,6.061,1020,84.437,1020,8.021,1020,28.206,1020,43.731,1020,20.409,1020
"2024-10-21 05:40:00",49006,62.249,,91.681,,3.484,1020,23.887,1020,6.05,1020,84.277,1020,8.016,1020,28.184,1020,43.7,1020,22.086,1020
"2024-10-21 05:50:00",49007,52.57,,89.835,,3.405,1020,23.853,1020,6.065,1020,84.351,1020,8.013,1020,27.986,1020,43.425,1020,23.249,1020
"2024-10-21 06:00:00",49008,51.153,,92.188,,3.472,1020,23.863,1020,6.05,1020,84.117,1020,8.01,1020,27.894,1020,43.296,1020,43.592,1020
"2024-10-21 06:10:00",49009,42.59,,89.455,,3.471,1020,23.857,1020,6.048,1020,84.055,1020,8.005,1020,27.852,1020,43.238,1020,22.143,1020
"2024-10-21 06:20:00",49010,37.735,,93.639,,3.438,1020,23.856,1020,6.048,1020,83.995,1020,8.003,1020,27.736,1020,43.075,1020,20.016,1020
"2024-10-21 06:30:00",49011,32.893,,89.514,,3.486,1020,23.876,1020,6.029,1020,83.785,1020,8.001,1020,27.794,1020,43.157,1020,21.973,1020
"2024-10-21 06:40:00",49012,24.978,,100.909,,3.422,1020,23.873,1020,6.006,1020,83.457,1020,7.997,1020,27.77,1020,43.123,1020,20.117,1020
"2024-10-21 06:50:00",49013,14.872,,96.999,,3.529,1020,23.841,1020,5.99,1020,83.23,1020,7.996,1020,27.873,1020,43.267,1020,21.195,1020
"2024-10-21 07:00:00",49014,11.192,,88.846,,3.807,1020,23.864,1020,5.994,1020,83.279,1020,7.992,1020,27.799,1020,43.164,1020,23.575,1020
"2024-10-21 07:10:00",49015,6.301,,110.838,,3.941,1020,23.852,1020,5.984,1020,83.061,1020,7.989,1020,27.662,1020,42.972,1020,15.003,1020
"2024-10-21 07:20:00",49016,8.713,,284.859,,4.246,1020,23.883,1020,5.863,1020,81.448,1020,7.983,1020,27.684,1020,43.004,1020,14.404,1020
"2024-10-21 07:30:00",49017,11.079,,274.373,,4.474,1020,23.882,1020,6.015,1020,83.431,1020,7.994,1020,27.426,1020,42.644,1020,22.914,1020
"2024-10-21 07:40:00",49018,12.977,,264.456,,4.247,1020,23.97,1020,6.037,1020,83.972,1020,7.994,1020,27.665,1020,42.98,1020,13.42,1020
"2024-10-21 07:50:00",49019,17.652,,269.078,,4.19,1020,23.944,1020,6.061,1020,84.318,1020,8,1020,27.764,1020,43.117,1020,18.335,1020
"2024-10-21 08:00:00",49020,24.635,,267.141,,3.537,1020,23.959,1020,6.044,1020,84.126,1020,8,1020,27.787,1020,43.149,1020,14.621,1020
"2024-10-21 08:10:00",49021,21.571,,270.971,,4.078,1020,24.007,1020,6.046,1020,84.275,1020,8.007,1020,27.92,1020,43.336,1020,13.384,1020
"2024-10-21 08:20:00",49022,28.842,,248.309,,4.229,1020,23.966,1020,6.126,1020,85.452,1020,8.017,1020,28.171,1020,43.684,1020,17.33,1020
"2024-10-21 08:30:00",49023,25.045,,260.126,,4.188,1020,24.028,1020,6.185,1020,86.446,1020,8.026,1020,28.304,1020,43.872,1020,12.458,1020
"2024-10-21 08:40:00",49024,27.404,,267.03,,4.232,1020,24.012,1020,6.2,1020,86.824,1020,8.039,1020,28.696,1020,44.416,1020,12.73,1020
"2024-10-21 08:50:00",49025,22.915,,262.085,,4.685,1020,24.038,1020,6.072,1020,84.96,1020,8.03,1020,28.483,1020,44.12,1020,13.563,1020
"2024-10-21 09:00:00",49026,21.908,,243.853,,4.532,1020,24.066,1020,6.182,1020,86.558,1020,8.036,1020,28.513,1020,44.162,1020,16.24,1020
"2024-10-21 09:00:00",49027,21.908,,243.853,,4.532,1020,24.066,1020,6.182,1020,86.558,1020,8.036,1020,28.513,1020,44.162,1020,16.24,1020
"2024-10-21 09:10:00",49028,16.616,,260.379,,4.296,1020,24.068,1020,6.215,1020,87.165,1020,8.045,1020,28.795,1020,44.554,1020,14.065,1020
"2024-10-21 09:20:00",49029,21.458,,249.03,,4.884,1020,24.133,1020,6.31,1020,88.582,1020,8.052,1020,28.765,1020,44.515,1020,14.779,1020
"2024-10-21 09:30:00",49030,20.333,,243.175,,4.354,1020,24.324,1020,6.309,1020,88.929,1020,8.052,1020,28.906,1020,44.716,1020,16.628,1020
"2024-10-21 09:40:00",49031,25.238,,239.808,,4.35,1020,24.167,1020,6.26,1020,88.267,1020,8.065,1020,29.444,1020,45.457,1020,13.397,1020
"2024-10-21 09:50:00",49032,37.093,,253.222,,4.155,1020,24.305,1020,6.307,1020,89.106,1020,8.066,1020,29.378,1020,45.368,1020,18.632,1020
"2024-10-21 10:00:00",49033,28.941,,255.471,,4.056,1020,24.611,1020,6.382,1020,90.526,1020,8.063,1020,29.111,1020,45.008,1020,25.309,1020
"2024-10-21 10:10:00",49034,31.824,,257.959,,3.542,1020,24.419,1020,6.361,1020,90.164,1020,8.079,1020,29.587,1020,45.661,1020,25.513,1020
"2024-10-21 10:20:00",49035,38.724,,246.319,,4.49,1020,24.274,1020,6.374,1020,90.165,1020,8.086,1020,29.688,1020,45.797,1020,18.938,1020
"2024-10-21 10:30:00",49036,39.513,,255.019,,4.438,1020,24.307,1020,6.306,1020,89.402,1020,8.094,1020,29.971,1020,46.188,1020,,
"2024-10-21 10:40:00",49037,37.789,,263.215,,4.44,1020,24.35,1020,6.382,1020,90.678,1020,8.104,1020,30.213,1020,46.523,1020,18.148,1020
"2024-10-21 10:50:00",49038,29.448,,250.658,,4.337,1020,24.308,1020,6.332,1020,89.878,1020,8.096,1020,30.165,1020,46.456,1020,19.475,1020
"2024-10-21 11:00:00",49039,22.001,,249.338,,4.755,1020,24.322,1020,6.388,1020,90.717,1020,8.102,1020,30.211,1020,46.52,1020,19.48,1020
"2024-10-21 11:10:00",49040,18.448,,257.101,,4.359,1020,24.333,1020,6.385,1020,90.856,1020,8.11,1020,30.507,1020,46.927,1020,13.081,1020
"2024-10-21 11:20:00",49041,27.71,,242.96,,5.093,1020,24.317,1020,6.316,1020,89.973,1020,8.12,1020,30.784,1020,47.308,1020,15.565,1020
"2024-10-21 11:30:00",49042,21.058,,244.215,,4.212,1020,24.405,1020,6.41,1020,91.387,1020,8.114,1020,30.626,1020,47.093,1020,,
"2024-10-21 11:40:00",49043,15.718,,243.142,,4.582,1020,24.317,1020,6.389,1020,91.173,1020,8.128,1020,31.083,1020,47.719,1020,11.805,1020
"2024-10-21 11:50:00",49044,14.991,,258.989,,4.898,1020,24.325,1020,6.416,1020,91.668,1020,8.135,1020,31.256,1020,47.956,1020,16.257,1020
"2024-10-21 12:00:00",49045,11.878,,283.714,,3.751,1020,24.441,1020,6.403,1020,91.546,1020,8.122,1020,31.049,1020,47.676,1020,13.586,1020
"2024-10-21 12:10:00",49046,13.906,,261.783,,4.036,1020,24.302,1020,6.405,1020,91.6,1020,8.141,1020,31.506,1020,48.298,1020,12.283,1020
"2024-10-21 12:20:00",49047,8.749,,213.037,,5.116,1020,24.46,1020,6.432,1020,92.109,1020,8.135,1020,31.244,1020,47.944,1020,10.307,1020
"2024-10-21 12:30:00",49048,2.53,,273.682,,4.734,1020,24.513,1020,6.444,1020,92.222,1020,8.128,1020,30.991,1020,47.597,1020,12.501,1020
"2024-10-21 12:40:00",49049,3.467,,277.083,,4.121,1020,24.424,1020,6.49,1020,92.974,1020,8.147,1020,31.436,1020,48.206,1020,11.592,1020
"2024-10-21 12:50:00",49050,10.204,,98.782,,4.037,1020,24.488,1020,6.462,1020,92.607,1020,8.138,1020,31.288,1020,48.005,1020,11.335,1020
"2024-10-21 13:00:00",49051,12.916,,123.526,,3.735,1020,24.298,1020,6.474,1020,92.762,1020,8.157,1020,31.847,1020,48.764,1020,11.842,1020
"2024-10-21 13:10:00",49052,17.455,,83.431,,4.411,1020,24.35,1020,6.428,1020,92.135,1020,8.151,1020,31.761,1020,48.649,1020,11.899,1020
"2024-10-21 13:20:00",49053,22.807,,104.313,,4.049,1020,24.344,1020,6.465,1020,92.719,1020,8.156,1020,31.865,1020,48.791,1020,11.852,1020
"2024-10-21 13:30:00",49054,27.028,,102.372,,4.812,1020,24.433,1020,6.5,1020,93.305,1020,8.157,1020,31.742,1020,48.624,1020,11.711,1020
"2024-10-21 13:40:00",49055,19.538,,84.208,,3.47,1020,24.314,1020,6.481,1020,92.953,1020,8.164,1020,31.971,1020,48.934,1020,11.452,1020
"2024-10-21 13:50:00",49056,24.963,,82.521,,5.156,1020,24.429,1020,6.594,1020,94.788,1020,8.172,1020,32.026,1020,49.013,1020,37.059,1020
"2024-10-21 14:00:00",49057,27.346,,92.617,,5.158,1020,24.458,1020,6.606,1020,95.177,1020,8.182,1020,32.339,1020,49.442,1020,26.136,1020
"2024-10-21 14:10:00",49058,30.291,,79.138,,5.812,1020,24.396,1020,6.587,1020,94.9,1020,8.188,1020,32.499,1020,49.658,1020,11.017,1020
"2024-10-21 14:20:00",49059,49.301,,88.911,,5.788,1020,24.441,1020,6.545,1020,93.824,1020,8.156,1020,31.492,1020,48.282,1020,16.122,1020
"2024-10-21 14:30:00",49060,45.988,,81.308,,6.997,1020,24.471,1020,6.604,1020,94.739,1020,8.161,1020,31.529,1020,48.335,1020,12.329,1020
"2024-10-21 14:40:00",49061,46.838,,82.584,,5.568,1020,24.502,1020,6.623,1020,95.006,1020,8.158,1020,31.419,1020,48.185,1020,10.623,1020
"2024-10-21 14:50:00",49062,50.815,,83.146,,6.736,1020,24.391,1020,6.573,1020,94.188,1020,8.159,1020,31.573,1020,48.393,1020,20.594,1020
"2024-10-21 15:00:00",49063,52.154,,83.457,,5.401,1020,24.511,1020,6.673,1020,95.78,1020,8.164,1020,31.498,1020,48.294,1020,10.284,1020
